,Unnamed: 0,index,image_fn,label_fn,group
1015,1015,720,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707757_sw_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707757_sw_18_1_20140814.tif,cc6_ne
429,429,463,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007605_sw_18_1_20170517.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007605_sw_18_1_20170517.tif,cc6_ne
1064,1064,960,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707854_ne_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707854_ne_17_1_20160620.tif,cc6_ne
885,885,670,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007657_se_18_1_20150817.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007657_se_18_1_20150817.tif,cc6_ne
388,388,162,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807910_nw_17_1_20160914.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807910_nw_17_1_20160914.tif,cc6_ne
293,293,1343,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/44074/m_4407458_sw_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/44074/m_4407458_sw_18_1_20130620.tif,cc6_ne
7,7,153,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39077/m_3907709_se_18_1_20150725.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39077/m_3907709_se_18_1_20150725.tif,cc6_ne
1442,1442,1132,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707933_ne_17_1_20141017.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707933_ne_17_1_20141017.tif,cc6_ne
118,118,893,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207741_ne_18_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207741_ne_18_1_20171020.tif,cc6_ne
513,513,1198,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007861_se_17_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007861_se_17_1_20170924.tif,cc6_ne
210,210,167,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38075/m_3807563_sw_18_1_20150801.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38075/m_3807563_sw_18_1_20150801.tif,cc6_ne
143,143,565,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907644_sw_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907644_sw_18_1_20150724.tif,cc6_ne
75,75,484,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007611_ne_18_1_20150723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007611_ne_18_1_20150723.tif,cc6_ne
345,345,149,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38079/m_3807907_ne_17_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38079/m_3807907_ne_17_1_20140826.tif,cc6_ne
855,855,715,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007704_sw_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007704_sw_18_1_20150911.tif,cc6_ne
839,839,489,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207563_nw_18_1_20130726.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207563_nw_18_1_20130726.tif,cc6_ne
602,602,532,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907636_se_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907636_se_18_1_20150724.tif,cc6_ne
431,431,1719,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107658_ne_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107658_ne_18_1_20171003.tif,cc6_ne
661,661,1838,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107723_sw_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107723_sw_18_1_20171003.tif,cc6_ne
275,275,2254,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41078/m_4107864_nw_17_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41078/m_4107864_nw_17_1_20150911.tif,cc6_ne
646,646,1461,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807712_sw_18_1_20140826.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807712_sw_18_1_20140826.tif,cc6_ne
851,851,906,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207744_nw_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207744_nw_18_1_20171018.tif,cc6_ne
345,345,1348,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107518_ne_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107518_ne_18_1_20150523.tif,cc6_ne
131,131,225,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807615_sw_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807615_sw_18_1_20170730.tif,cc6_ne
537,537,1553,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38077/m_3807737_se_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38077/m_3807737_se_18_1_20160723.tif,cc6_ne
354,354,699,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207656_se_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207656_se_18_1_20130527.tif,cc6_ne
616,616,2050,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/39077/m_3907750_se_18_1_20160711.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/39077/m_3907750_se_18_1_20160711.tif,cc6_ne
69,69,637,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907664_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907664_ne_18_1_20150815.tif,cc6_ne
345,345,748,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42077/m_4207704_sw_18_1_20130531.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42077/m_4207704_sw_18_1_20130531.tif,cc6_ne
11,11,78,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/37080/m_3708030_ne_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/37080/m_3708030_ne_17_1_20160905.tif,cc6_ne
1398,1398,88,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39076/m_3907613_nw_18_1_20150522.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39076/m_3907613_nw_18_1_20150522.tif,cc6_ne
321,321,603,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007640_sw_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007640_sw_18_1_20171003.tif,cc6_ne
222,222,508,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39078/m_3907847_nw_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39078/m_3907847_nw_17_1_20160905.tif,cc6_ne
205,205,218,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38079/m_3807924_sw_17_1_20141027.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38079/m_3807924_sw_17_1_20141027.tif,cc6_ne
793,793,1694,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38078/m_3807812_se_17_1_20160720.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38078/m_3807812_se_17_1_20160720.tif,cc6_ne
1050,1050,2174,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41078/m_4107844_nw_17_1_20150914.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41078/m_4107844_nw_17_1_20150914.tif,cc6_ne
1068,1068,1610,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107630_sw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107630_sw_18_1_20150523.tif,cc6_ne
1163,1163,1342,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41075/m_4107516_se_18_1_20170622.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41075/m_4107516_se_18_1_20170622.tif,cc6_ne
233,233,435,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/39078/m_3907828_se_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/39078/m_3907828_se_17_1_20160905.tif,cc6_ne
501,501,815,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39078/m_3907823_sw_17_1_20150716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39078/m_3907823_sw_17_1_20150716.tif,cc6_ne
1309,1309,1410,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38076/m_3807660_ne_18_1_20140928.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38076/m_3807660_ne_18_1_20140928.tif,cc6_ne
670,670,704,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007702_ne_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007702_ne_18_1_20150911.tif,cc6_ne
391,391,373,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37076/m_3707625_sw_18_1_20140526.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37076/m_3707625_sw_18_1_20140526.tif,cc6_ne
544,544,226,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807616_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807616_ne_18_1_20170611.tif,cc6_ne
852,852,1045,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42078/m_4207863_ne_17_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42078/m_4207863_ne_17_1_20171003.tif,cc6_ne
1500,1500,1205,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007863_nw_17_1_20171004.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007863_nw_17_1_20171004.tif,cc6_ne
1297,1297,1975,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/38079/m_3807949_se_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/38079/m_3807949_se_17_1_20160417.tif,cc6_ne
1155,1155,467,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007606_sw_18_1_20170601.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007606_sw_18_1_20170601.tif,cc6_ne
527,527,1068,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007829_ne_17_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007829_ne_17_1_20170924.tif,cc6_ne
201,201,1067,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707916_sw_17_1_20160829.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707916_sw_17_1_20160829.tif,cc6_ne
535,535,863,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39079/m_3907929_sw_17_1_20150716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39079/m_3907929_sw_17_1_20150716.tif,cc6_ne
456,456,1698,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38078/m_3807813_se_17_1_20140816.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38078/m_3807813_se_17_1_20140816.tif,cc6_ne
555,555,894,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39079/m_3907946_ne_17_1_20170703.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39079/m_3907946_ne_17_1_20170703.tif,cc6_ne
591,591,386,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207537_se_18_1_20130625.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207537_se_18_1_20130625.tif,cc6_ne
776,776,273,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39078/m_3907822_ne_17_1_20150524.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39078/m_3907822_ne_17_1_20150524.tif,cc6_ne
1381,1381,140,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39077/m_3907706_nw_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39077/m_3907706_nw_18_1_20150504.tif,cc6_ne
840,840,1593,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107626_se_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107626_se_18_1_20171003.tif,cc6_ne
899,899,1192,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43075/m_4307546_ne_18_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43075/m_4307546_ne_18_1_20170911.tif,cc6_ne
450,450,132,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38079/m_3807902_sw_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38079/m_3807902_sw_17_1_20141026.tif,cc6_ne
1593,1593,1571,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107621_ne_18_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107621_ne_18_1_20170923.tif,cc6_ne
978,978,939,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707848_sw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707848_sw_17_1_20160620.tif,cc6_ne
272,272,305,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38076/m_3807638_ne_18_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38076/m_3807638_ne_18_1_20150814.tif,cc6_ne
96,96,146,http://naipblobs.blob.core.windows.net/naip/v002/de/2015/de_100cm_2015/39075/m_3907545_nw_18_1_20150701.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2015/de_100cm_2015/39075/m_3907545_nw_18_1_20150701.tif,cc6_ne
544,544,1226,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307554_se_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307554_se_18_1_20130620.tif,cc6_ne
599,599,691,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40076/m_4007662_sw_18_1_20150522.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40076/m_4007662_sw_18_1_20150522.tif,cc6_ne
731,731,1962,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107754_sw_18_1_20150911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107754_sw_18_1_20150911.tif,cc6_ne
742,742,1285,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37080/m_3708035_se_17_1_20141002.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37080/m_3708035_se_17_1_20141002.tif,cc6_ne
1494,1494,1138,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007846_se_17_1_20171004.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007846_se_17_1_20171004.tif,cc6_ne
913,913,795,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007724_sw_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007724_sw_18_1_20150504.tif,cc6_ne
585,585,2239,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107860_se_17_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107860_se_17_1_20170911.tif,cc6_ne
361,361,818,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007730_se_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007730_se_18_1_20150504.tif,cc6_ne
864,864,1190,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/43075/m_4307545_se_18_1_20170911.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/43075/m_4307545_se_18_1_20170911.tif,cc6_ne
46,46,143,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207427_nw_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207427_nw_18_1_20130527.tif,cc6_ne
215,215,550,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707715_nw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707715_nw_18_1_20160723.tif,cc6_ne
985,985,1878,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107733_sw_18_1_20170602.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107733_sw_18_1_20170602.tif,cc6_ne
279,279,248,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/39078/m_3907813_nw_17_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/39078/m_3907813_nw_17_1_20150814.tif,cc6_ne
1425,1425,768,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707806_ne_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707806_ne_17_1_20160620.tif,cc6_ne
1527,1527,1100,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007837_ne_17_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007837_ne_17_1_20170924.tif,cc6_ne
1297,1297,1975,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38079/m_3807949_se_17_1_20141025.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38079/m_3807949_se_17_1_20141025.tif,cc6_ne
227,227,636,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/39079/m_3907952_ne_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/39079/m_3907952_ne_17_1_20141026.tif,cc6_ne
141,141,317,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38080/m_3808040_nw_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38080/m_3808040_nw_17_1_20141026.tif,cc6_ne
75,75,484,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007611_ne_18_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007611_ne_18_1_20170924.tif,cc6_ne
578,578,531,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207612_sw_18_1_20130719.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207612_sw_18_1_20130719.tif,cc6_ne
1239,1239,1742,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107663_sw_18_1_20150529.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107663_sw_18_1_20150529.tif,cc6_ne
1139,1139,238,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37075/m_3707517_se_18_1_20140927.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37075/m_3707517_se_18_1_20140927.tif,cc6_ne
1547,1547,1885,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107735_se_18_1_20170608.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107735_se_18_1_20170608.tif,cc6_ne
